raceId,driverId,lapNumber,compound
2025_R12,GAS,7.0,INTERMEDIATE
2025_R12,GAS,8.0,INTERMEDIATE
2025_R12,GAS,9.0,INTERMEDIATE
2025_R12,GAS,10.0,INTERMEDIATE
2025_R12,GAS,11.0,INTERMEDIATE
2025_R12,GAS,12.0,INTERMEDIATE
2025_R12,GAS,13.0,INTERMEDIATE
2025_R12,GAS,14.0,INTERMEDIATE
2025_R12,GAS,15.0,INTERMEDIATE
2025_R12,GAS,16.0,INTERMEDIATE
2025_R12,GAS,17.0,INTERMEDIATE
2025_R12,GAS,18.0,INTERMEDIATE
2025_R12,GAS,19.0,INTERMEDIATE
2025_R12,GAS,20.0,INTERMEDIATE
2025_R12,GAS,21.0,INTERMEDIATE
2025_R12,GAS,22.0,INTERMEDIATE
2025_R12,GAS,23.0,INTERMEDIATE
2025_R12,GAS,24.0,INTERMEDIATE
2025_R12,GAS,25.0,INTERMEDIATE
2025_R12,GAS,26.0,INTERMEDIATE
2025_R12,GAS,27.0,INTERMEDIATE
2025_R12,GAS,28.0,INTERMEDIATE
2025_R12,GAS,29.0,INTERMEDIATE
2025_R12,GAS,30.0,INTERMEDIATE
2025_R12,GAS,31.0,INTERMEDIATE
2025_R12,GAS,32.0,INTERMEDIATE
2025_R12,GAS,33.0,INTERMEDIATE
2025_R12,GAS,34.0,INTERMEDIATE
2025_R12,GAS,35.0,INTERMEDIATE
2025_R12,GAS,36.0,INTERMEDIATE
2025_R12,GAS,37.0,INTERMEDIATE
2025_R12,GAS,38.0,INTERMEDIATE
2025_R12,GAS,39.0,INTERMEDIATE
2025_R12,GAS,40.0,INTERMEDIATE
2025_R12,GAS,41.0,INTERMEDIATE
2025_R12,GAS,42.0,MEDIUM
2025_R12,GAS,43.0,MEDIUM
2025_R12,GAS,44.0,MEDIUM
2025_R12,GAS,45.0,MEDIUM
2025_R12,GAS,46.0,MEDIUM
2025_R12,GAS,47.0,MEDIUM
2025_R12,GAS,48.0,MEDIUM
2025_R12,GAS,49.0,MEDIUM
2025_R12,GAS,50.0,MEDIUM
2025_R12,GAS,51.0,MEDIUM
2025_R12,GAS,52.0,MEDIUM
2025_R12,ANT,1.0,INTERMEDIATE
2025_R12,ANT,2.0,INTERMEDIATE
2025_R12,ANT,3.0,HARD
2025_R12,ANT,4.0,HARD
2025_R12,ANT,5.0,HARD
2025_R12,ANT,6.0,HARD
2025_R12,ANT,7.0,HARD
2025_R12,ANT,8.0,HARD
2025_R12,ANT,9.0,HARD
2025_R12,ANT,10.0,INTERMEDIATE
2025_R12,ANT,11.0,INTERMEDIATE
2025_R12,ANT,12.0,INTERMEDIATE
2025_R12,ANT,13.0,INTERMEDIATE
2025_R12,ANT,14.0,INTERMEDIATE
2025_R12,ANT,15.0,INTERMEDIATE
2025_R12,ANT,16.0,INTERMEDIATE
2025_R12,ANT,17.0,INTERMEDIATE
2025_R12,ANT,18.0,INTERMEDIATE
2025_R12,ANT,19.0,INTERMEDIATE
2025_R12,ANT,20.0,INTERMEDIATE
2025_R12,ANT,21.0,INTERMEDIATE
2025_R12,ANT,22.0,INTERMEDIATE
2025_R12,ANT,23.0,INTERMEDIATE
2025_R12,ALO,1.0,INTERMEDIATE
2025_R12,ALO,2.0,INTERMEDIATE
2025_R12,ALO,3.0,INTERMEDIATE
2025_R12,ALO,4.0,INTERMEDIATE
2025_R12,ALO,5.0,INTERMEDIATE
2025_R12,ALO,6.0,INTERMEDIATE
2025_R12,ALO,7.0,INTERMEDIATE
2025_R12,ALO,8.0,INTERMEDIATE
2025_R12,ALO,9.0,INTERMEDIATE
2025_R12,ALO,10.0,INTERMEDIATE
2025_R12,ALO,11.0,INTERMEDIATE
2025_R12,ALO,12.0,INTERMEDIATE
2025_R12,ALO,13.0,INTERMEDIATE
2025_R12,ALO,14.0,INTERMEDIATE
2025_R12,ALO,15.0,INTERMEDIATE
2025_R12,ALO,16.0,INTERMEDIATE
2025_R12,ALO,17.0,INTERMEDIATE
2025_R12,ALO,18.0,INTERMEDIATE
2025_R12,ALO,19.0,INTERMEDIATE
2025_R12,ALO,20.0,INTERMEDIATE
2025_R12,ALO,21.0,INTERMEDIATE
2025_R12,ALO,22.0,INTERMEDIATE
2025_R12,ALO,23.0,INTERMEDIATE
2025_R12,ALO,24.0,INTERMEDIATE
2025_R12,ALO,25.0,INTERMEDIATE
2025_R12,ALO,26.0,INTERMEDIATE
2025_R12,ALO,27.0,INTERMEDIATE
2025_R12,ALO,28.0,INTERMEDIATE
2025_R12,ALO,29.0,INTERMEDIATE
2025_R12,ALO,30.0,INTERMEDIATE
2025_R12,ALO,31.0,INTERMEDIATE
2025_R12,ALO,32.0,INTERMEDIATE
2025_R12,ALO,33.0,INTERMEDIATE
2025_R12,ALO,34.0,INTERMEDIATE
2025_R12,ALO,35.0,INTERMEDIATE
2025_R12,ALO,36.0,INTERMEDIATE
2025_R12,ALO,37.0,INTERMEDIATE
2025_R12,ALO,38.0,MEDIUM
2025_R12,ALO,39.0,MEDIUM
2025_R12,ALO,40.0,MEDIUM
2025_R12,ALO,41.0,MEDIUM
2025_R12,ALO,42.0,MEDIUM
2025_R12,ALO,43.0,MEDIUM
2025_R12,ALO,44.0,MEDIUM
2025_R12,ALO,45.0,MEDIUM
2025_R12,ALO,46.0,MEDIUM
2025_R12,ALO,47.0,MEDIUM
2025_R12,ALO,48.0,MEDIUM
2025_R12,ALO,49.0,MEDIUM
2025_R12,ALO,50.0,MEDIUM
2025_R12,ALO,51.0,MEDIUM
2025_R12,ALO,52.0,MEDIUM
2025_R12,LEC,1.0,MEDIUM
2025_R12,LEC,2.0,MEDIUM
2025_R12,LEC,3.0,MEDIUM
2025_R12,LEC,4.0,MEDIUM
2025_R12,LEC,5.0,MEDIUM
2025_R12,LEC,6.0,MEDIUM
2025_R12,LEC,7.0,MEDIUM
2025_R12,LEC,8.0,MEDIUM
2025_R12,LEC,9.0,MEDIUM
2025_R12,LEC,10.0,MEDIUM
2025_R12,LEC,11.0,INTERMEDIATE
2025_R12,LEC,12.0,INTERMEDIATE
2025_R12,LEC,13.0,INTERMEDIATE
2025_R12,LEC,14.0,INTERMEDIATE
2025_R12,LEC,15.0,INTERMEDIATE
2025_R12,LEC,16.0,INTERMEDIATE
2025_R12,LEC,17.0,INTERMEDIATE
2025_R12,LEC,18.0,INTERMEDIATE
2025_R12,LEC,19.0,INTERMEDIATE
2025_R12,LEC,20.0,INTERMEDIATE
2025_R12,LEC,21.0,INTERMEDIATE
2025_R12,LEC,22.0,INTERMEDIATE
2025_R12,LEC,23.0,INTERMEDIATE
2025_R12,LEC,24.0,INTERMEDIATE
2025_R12,LEC,25.0,INTERMEDIATE
2025_R12,LEC,26.0,INTERMEDIATE
2025_R12,LEC,27.0,INTERMEDIATE
2025_R12,LEC,28.0,INTERMEDIATE
2025_R12,LEC,29.0,INTERMEDIATE
2025_R12,LEC,30.0,INTERMEDIATE
2025_R12,LEC,31.0,INTERMEDIATE
2025_R12,LEC,32.0,INTERMEDIATE
2025_R12,LEC,33.0,INTERMEDIATE
2025_R12,LEC,34.0,INTERMEDIATE
2025_R12,LEC,35.0,INTERMEDIATE
2025_R12,LEC,36.0,INTERMEDIATE
2025_R12,LEC,37.0,INTERMEDIATE
2025_R12,LEC,38.0,INTERMEDIATE
2025_R12,LEC,39.0,INTERMEDIATE
2025_R12,LEC,40.0,INTERMEDIATE
2025_R12,LEC,41.0,INTERMEDIATE
2025_R12,LEC,42.0,INTERMEDIATE
2025_R12,LEC,43.0,SOFT
2025_R12,LEC,44.0,SOFT
2025_R12,LEC,45.0,SOFT
2025_R12,LEC,46.0,SOFT
2025_R12,LEC,47.0,SOFT
2025_R12,LEC,48.0,SOFT
2025_R12,LEC,49.0,SOFT
2025_R12,LEC,50.0,SOFT
2025_R12,LEC,51.0,SOFT
2025_R12,LEC,52.0,SOFT
2025_R12,STR,1.0,INTERMEDIATE
2025_R12,STR,2.0,INTERMEDIATE
2025_R12,STR,3.0,INTERMEDIATE
2025_R12,STR,4.0,INTERMEDIATE
2025_R12,STR,5.0,INTERMEDIATE
2025_R12,STR,6.0,INTERMEDIATE
2025_R12,STR,7.0,SOFT
2025_R12,STR,8.0,SOFT
2025_R12,STR,9.0,SOFT
2025_R12,STR,10.0,SOFT
2025_R12,STR,11.0,INTERMEDIATE
2025_R12,STR,12.0,INTERMEDIATE
2025_R12,STR,13.0,INTERMEDIATE
2025_R12,STR,14.0,INTERMEDIATE
2025_R12,STR,15.0,INTERMEDIATE
2025_R12,STR,16.0,INTERMEDIATE
2025_R12,STR,17.0,INTERMEDIATE
2025_R12,STR,18.0,INTERMEDIATE
2025_R12,STR,19.0,INTERMEDIATE
2025_R12,STR,20.0,INTERMEDIATE
2025_R12,STR,21.0,INTERMEDIATE
2025_R12,STR,22.0,INTERMEDIATE
2025_R12,STR,23.0,INTERMEDIATE
2025_R12,STR,24.0,INTERMEDIATE
2025_R12,STR,25.0,INTERMEDIATE
2025_R12,STR,26.0,INTERMEDIATE
2025_R12,STR,27.0,INTERMEDIATE
2025_R12,STR,28.0,INTERMEDIATE
2025_R12,STR,29.0,INTERMEDIATE
2025_R12,STR,30.0,INTERMEDIATE
2025_R12,STR,31.0,INTERMEDIATE
2025_R12,STR,32.0,INTERMEDIATE
2025_R12,STR,33.0,INTERMEDIATE
2025_R12,STR,34.0,INTERMEDIATE
2025_R12,STR,35.0,INTERMEDIATE
2025_R12,STR,36.0,INTERMEDIATE
2025_R12,STR,37.0,INTERMEDIATE
2025_R12,STR,38.0,INTERMEDIATE
2025_R12,STR,39.0,INTERMEDIATE
2025_R12,STR,40.0,INTERMEDIATE
2025_R12,STR,41.0,INTERMEDIATE
2025_R12,STR,42.0,SOFT
2025_R12,STR,43.0,SOFT
2025_R12,STR,44.0,SOFT
2025_R12,STR,45.0,SOFT
2025_R12,STR,46.0,SOFT
2025_R12,STR,47.0,SOFT
2025_R12,STR,48.0,SOFT
2025_R12,STR,49.0,SOFT
2025_R12,STR,50.0,SOFT
2025_R12,STR,51.0,SOFT
2025_R12,STR,52.0,SOFT
2025_R12,TSU,1.0,INTERMEDIATE
2025_R12,TSU,2.0,INTERMEDIATE
2025_R12,TSU,3.0,INTERMEDIATE
2025_R12,TSU,4.0,INTERMEDIATE
2025_R12,TSU,5.0,INTERMEDIATE
2025_R12,TSU,6.0,INTERMEDIATE
2025_R12,TSU,7.0,INTERMEDIATE
2025_R12,TSU,8.0,INTERMEDIATE
2025_R12,TSU,9.0,INTERMEDIATE
2025_R12,TSU,10.0,INTERMEDIATE
2025_R12,TSU,11.0,INTERMEDIATE
2025_R12,TSU,12.0,INTERMEDIATE
2025_R12,TSU,13.0,INTERMEDIATE
2025_R12,TSU,14.0,INTERMEDIATE
2025_R12,TSU,15.0,INTERMEDIATE
2025_R12,TSU,16.0,INTERMEDIATE
2025_R12,TSU,17.0,INTERMEDIATE
2025_R12,TSU,18.0,INTERMEDIATE
2025_R12,TSU,19.0,INTERMEDIATE
2025_R12,TSU,20.0,INTERMEDIATE
2025_R12,TSU,21.0,INTERMEDIATE
2025_R12,TSU,22.0,INTERMEDIATE
2025_R12,TSU,23.0,INTERMEDIATE
2025_R12,TSU,24.0,INTERMEDIATE
2025_R12,TSU,25.0,INTERMEDIATE
2025_R12,TSU,26.0,INTERMEDIATE
2025_R12,TSU,27.0,INTERMEDIATE
2025_R12,TSU,28.0,INTERMEDIATE
2025_R12,TSU,29.0,INTERMEDIATE
2025_R12,TSU,30.0,INTERMEDIATE
2025_R12,TSU,31.0,INTERMEDIATE
2025_R12,TSU,32.0,INTERMEDIATE
2025_R12,TSU,33.0,INTERMEDIATE
2025_R12,TSU,34.0,INTERMEDIATE
2025_R12,TSU,35.0,INTERMEDIATE
2025_R12,TSU,36.0,INTERMEDIATE
2025_R12,TSU,37.0,INTERMEDIATE
2025_R12,TSU,38.0,INTERMEDIATE
2025_R12,TSU,39.0,INTERMEDIATE
2025_R12,TSU,40.0,INTERMEDIATE
2025_R12,TSU,41.0,INTERMEDIATE
2025_R12,TSU,42.0,MEDIUM
2025_R12,TSU,43.0,MEDIUM
2025_R12,TSU,44.0,MEDIUM
2025_R12,TSU,45.0,MEDIUM
2025_R12,TSU,46.0,MEDIUM
2025_R12,TSU,47.0,MEDIUM
2025_R12,TSU,48.0,MEDIUM
2025_R12,TSU,49.0,MEDIUM
2025_R12,TSU,50.0,MEDIUM
2025_R12,TSU,51.0,MEDIUM
2025_R12,ALB,1.0,INTERMEDIATE
2025_R12,ALB,2.0,INTERMEDIATE
2025_R12,ALB,3.0,INTERMEDIATE
2025_R12,ALB,4.0,INTERMEDIATE
2025_R12,ALB,5.0,INTERMEDIATE
2025_R12,ALB,6.0,INTERMEDIATE
2025_R12,ALB,7.0,INTERMEDIATE
2025_R12,ALB,8.0,INTERMEDIATE
2025_R12,ALB,9.0,INTERMEDIATE
2025_R12,ALB,10.0,INTERMEDIATE
2025_R12,ALB,11.0,INTERMEDIATE
2025_R12,ALB,12.0,INTERMEDIATE
2025_R12,ALB,13.0,INTERMEDIATE
2025_R12,ALB,14.0,INTERMEDIATE
2025_R12,ALB,15.0,INTERMEDIATE
2025_R12,ALB,16.0,INTERMEDIATE
2025_R12,ALB,17.0,INTERMEDIATE
2025_R12,ALB,18.0,INTERMEDIATE
2025_R12,ALB,19.0,INTERMEDIATE
2025_R12,ALB,20.0,INTERMEDIATE
2025_R12,ALB,21.0,INTERMEDIATE
2025_R12,ALB,22.0,INTERMEDIATE
2025_R12,ALB,23.0,INTERMEDIATE
2025_R12,ALB,24.0,INTERMEDIATE
2025_R12,ALB,25.0,INTERMEDIATE
2025_R12,ALB,26.0,INTERMEDIATE
2025_R12,ALB,27.0,INTERMEDIATE
2025_R12,ALB,28.0,INTERMEDIATE
2025_R12,ALB,29.0,INTERMEDIATE
2025_R12,ALB,30.0,INTERMEDIATE
2025_R12,ALB,31.0,INTERMEDIATE
2025_R12,ALB,32.0,INTERMEDIATE
2025_R12,ALB,33.0,INTERMEDIATE
2025_R12,ALB,34.0,INTERMEDIATE
2025_R12,ALB,35.0,INTERMEDIATE
2025_R12,ALB,36.0,INTERMEDIATE
2025_R12,ALB,37.0,INTERMEDIATE
2025_R12,ALB,38.0,INTERMEDIATE
2025_R12,ALB,39.0,INTERMEDIATE
2025_R12,ALB,40.0,INTERMEDIATE
2025_R12,ALB,41.0,INTERMEDIATE
2025_R12,ALB,42.0,INTERMEDIATE
2025_R12,ALB,43.0,MEDIUM
2025_R12,ALB,44.0,MEDIUM
2025_R12,ALB,45.0,MEDIUM
2025_R12,ALB,46.0,MEDIUM
2025_R12,ALB,47.0,MEDIUM
2025_R12,ALB,48.0,MEDIUM
2025_R12,ALB,49.0,MEDIUM
2025_R12,ALB,50.0,MEDIUM
2025_R12,ALB,51.0,MEDIUM
2025_R12,ALB,52.0,MEDIUM
2025_R12,HUL,1.0,INTERMEDIATE
2025_R12,HUL,2.0,INTERMEDIATE
2025_R12,HUL,3.0,INTERMEDIATE
2025_R12,HUL,4.0,INTERMEDIATE
2025_R12,HUL,5.0,INTERMEDIATE
2025_R12,HUL,6.0,INTERMEDIATE
2025_R12,HUL,7.0,INTERMEDIATE
2025_R12,HUL,8.0,INTERMEDIATE
2025_R12,HUL,9.0,INTERMEDIATE
2025_R12,HUL,10.0,INTERMEDIATE
2025_R12,HUL,11.0,INTERMEDIATE
2025_R12,HUL,12.0,INTERMEDIATE
2025_R12,HUL,13.0,INTERMEDIATE
2025_R12,HUL,14.0,INTERMEDIATE
2025_R12,HUL,15.0,INTERMEDIATE
2025_R12,HUL,16.0,INTERMEDIATE
2025_R12,HUL,17.0,INTERMEDIATE
2025_R12,HUL,18.0,INTERMEDIATE
2025_R12,HUL,19.0,INTERMEDIATE
2025_R12,HUL,20.0,INTERMEDIATE
2025_R12,HUL,21.0,INTERMEDIATE
2025_R12,HUL,22.0,INTERMEDIATE
2025_R12,HUL,23.0,INTERMEDIATE
2025_R12,HUL,24.0,INTERMEDIATE
2025_R12,HUL,25.0,INTERMEDIATE
2025_R12,HUL,26.0,INTERMEDIATE
2025_R12,HUL,27.0,INTERMEDIATE
2025_R12,HUL,28.0,INTERMEDIATE
2025_R12,HUL,29.0,INTERMEDIATE
2025_R12,HUL,30.0,INTERMEDIATE
2025_R12,HUL,31.0,INTERMEDIATE
2025_R12,HUL,32.0,INTERMEDIATE
2025_R12,HUL,33.0,INTERMEDIATE
2025_R12,HUL,34.0,INTERMEDIATE
2025_R12,HUL,35.0,INTERMEDIATE
2025_R12,HUL,36.0,INTERMEDIATE
2025_R12,HUL,37.0,INTERMEDIATE
2025_R12,HUL,38.0,INTERMEDIATE
2025_R12,HUL,39.0,INTERMEDIATE
2025_R12,HUL,40.0,INTERMEDIATE
2025_R12,HUL,41.0,INTERMEDIATE
2025_R12,HUL,42.0,INTERMEDIATE
2025_R12,HUL,43.0,MEDIUM
2025_R12,HUL,44.0,MEDIUM
2025_R12,HUL,45.0,MEDIUM
2025_R12,HUL,46.0,MEDIUM
2025_R12,HUL,47.0,MEDIUM
2025_R12,HUL,48.0,MEDIUM
2025_R12,HUL,49.0,MEDIUM
2025_R12,HUL,50.0,MEDIUM
2025_R12,HUL,51.0,MEDIUM
2025_R12,HUL,52.0,MEDIUM
2025_R12,LAW,1.0,INTERMEDIATE
2025_R12,OCO,1.0,INTERMEDIATE
2025_R12,OCO,2.0,INTERMEDIATE
2025_R12,OCO,3.0,INTERMEDIATE
2025_R12,OCO,4.0,INTERMEDIATE
2025_R12,OCO,5.0,INTERMEDIATE
2025_R12,OCO,6.0,INTERMEDIATE
2025_R12,OCO,7.0,INTERMEDIATE
2025_R12,OCO,8.0,INTERMEDIATE
2025_R12,OCO,9.0,INTERMEDIATE
2025_R12,OCO,10.0,INTERMEDIATE
2025_R12,OCO,11.0,INTERMEDIATE
2025_R12,OCO,12.0,INTERMEDIATE
2025_R12,OCO,13.0,INTERMEDIATE
2025_R12,OCO,14.0,INTERMEDIATE
2025_R12,OCO,15.0,INTERMEDIATE
2025_R12,OCO,16.0,INTERMEDIATE
2025_R12,OCO,17.0,INTERMEDIATE
2025_R12,OCO,18.0,INTERMEDIATE
2025_R12,OCO,19.0,INTERMEDIATE
2025_R12,OCO,20.0,INTERMEDIATE
2025_R12,OCO,21.0,INTERMEDIATE
2025_R12,OCO,22.0,INTERMEDIATE
2025_R12,OCO,23.0,INTERMEDIATE
2025_R12,OCO,24.0,INTERMEDIATE
2025_R12,OCO,25.0,INTERMEDIATE
2025_R12,OCO,26.0,INTERMEDIATE
2025_R12,OCO,27.0,INTERMEDIATE
2025_R12,OCO,28.0,INTERMEDIATE
2025_R12,OCO,29.0,INTERMEDIATE
2025_R12,OCO,30.0,INTERMEDIATE
2025_R12,OCO,31.0,INTERMEDIATE
2025_R12,OCO,32.0,INTERMEDIATE
2025_R12,OCO,33.0,INTERMEDIATE
2025_R12,OCO,34.0,INTERMEDIATE
2025_R12,OCO,35.0,INTERMEDIATE
2025_R12,OCO,36.0,INTERMEDIATE
2025_R12,OCO,37.0,INTERMEDIATE
2025_R12,OCO,38.0,INTERMEDIATE
2025_R12,OCO,39.0,INTERMEDIATE
2025_R12,OCO,40.0,INTERMEDIATE
2025_R12,OCO,41.0,INTERMEDIATE
2025_R12,OCO,42.0,INTERMEDIATE
2025_R12,OCO,43.0,MEDIUM
2025_R12,OCO,44.0,MEDIUM
2025_R12,OCO,45.0,MEDIUM
2025_R12,OCO,46.0,MEDIUM
2025_R12,OCO,47.0,MEDIUM
2025_R12,OCO,48.0,MEDIUM
2025_R12,OCO,49.0,MEDIUM
2025_R12,OCO,50.0,MEDIUM
2025_R12,OCO,51.0,MEDIUM
2025_R12,OCO,52.0,MEDIUM
2025_R12,NOR,1.0,INTERMEDIATE
2025_R12,NOR,2.0,INTERMEDIATE
2025_R12,NOR,3.0,INTERMEDIATE
2025_R12,NOR,4.0,INTERMEDIATE
2025_R12,NOR,5.0,INTERMEDIATE
2025_R12,NOR,6.0,INTERMEDIATE
2025_R12,NOR,7.0,INTERMEDIATE
2025_R12,NOR,8.0,INTERMEDIATE
2025_R12,NOR,9.0,INTERMEDIATE
2025_R12,NOR,10.0,INTERMEDIATE
2025_R12,NOR,11.0,INTERMEDIATE
2025_R12,NOR,12.0,INTERMEDIATE
2025_R12,NOR,13.0,INTERMEDIATE
2025_R12,NOR,14.0,INTERMEDIATE
2025_R12,NOR,15.0,INTERMEDIATE
2025_R12,NOR,16.0,INTERMEDIATE
2025_R12,NOR,17.0,INTERMEDIATE
2025_R12,NOR,18.0,INTERMEDIATE
2025_R12,NOR,19.0,INTERMEDIATE
2025_R12,NOR,20.0,INTERMEDIATE
2025_R12,NOR,21.0,INTERMEDIATE
2025_R12,NOR,22.0,INTERMEDIATE
2025_R12,NOR,23.0,INTERMEDIATE
2025_R12,NOR,24.0,INTERMEDIATE
2025_R12,NOR,25.0,INTERMEDIATE
2025_R12,NOR,26.0,INTERMEDIATE
2025_R12,NOR,27.0,INTERMEDIATE
2025_R12,NOR,28.0,INTERMEDIATE
2025_R12,NOR,29.0,INTERMEDIATE
2025_R12,NOR,30.0,INTERMEDIATE
2025_R12,NOR,31.0,INTERMEDIATE
2025_R12,NOR,32.0,INTERMEDIATE
2025_R12,NOR,33.0,INTERMEDIATE
2025_R12,NOR,34.0,INTERMEDIATE
2025_R12,NOR,35.0,INTERMEDIATE
2025_R12,NOR,36.0,INTERMEDIATE
2025_R12,NOR,37.0,INTERMEDIATE
2025_R12,NOR,38.0,INTERMEDIATE
2025_R12,NOR,39.0,INTERMEDIATE
2025_R12,NOR,40.0,INTERMEDIATE
2025_R12,NOR,41.0,INTERMEDIATE
2025_R12,NOR,42.0,INTERMEDIATE
2025_R12,NOR,43.0,INTERMEDIATE
2025_R12,NOR,44.0,INTERMEDIATE
2025_R12,NOR,45.0,MEDIUM
2025_R12,NOR,46.0,MEDIUM
2025_R12,NOR,47.0,MEDIUM
2025_R12,NOR,48.0,MEDIUM
2025_R12,NOR,49.0,MEDIUM
2025_R12,NOR,50.0,MEDIUM
2025_R12,NOR,51.0,MEDIUM
2025_R12,NOR,52.0,MEDIUM
2025_R12,COL,1.0,HARD
2025_R12,HAM,1.0,INTERMEDIATE
2025_R12,HAM,2.0,INTERMEDIATE
2025_R12,HAM,3.0,INTERMEDIATE
2025_R12,HAM,4.0,INTERMEDIATE
2025_R12,HAM,5.0,INTERMEDIATE
2025_R12,HAM,6.0,INTERMEDIATE
2025_R12,HAM,7.0,INTERMEDIATE
2025_R12,HAM,8.0,INTERMEDIATE
2025_R12,HAM,9.0,INTERMEDIATE
2025_R12,HAM,10.0,INTERMEDIATE
2025_R12,HAM,11.0,INTERMEDIATE
2025_R12,HAM,12.0,INTERMEDIATE
2025_R12,HAM,13.0,INTERMEDIATE
2025_R12,HAM,14.0,INTERMEDIATE
2025_R12,HAM,15.0,INTERMEDIATE
2025_R12,HAM,16.0,INTERMEDIATE
2025_R12,HAM,17.0,INTERMEDIATE
2025_R12,HAM,18.0,INTERMEDIATE
2025_R12,HAM,19.0,INTERMEDIATE
2025_R12,HAM,20.0,INTERMEDIATE
2025_R12,HAM,21.0,INTERMEDIATE
2025_R12,HAM,22.0,INTERMEDIATE
2025_R12,HAM,23.0,INTERMEDIATE
2025_R12,HAM,24.0,INTERMEDIATE
2025_R12,HAM,25.0,INTERMEDIATE
2025_R12,HAM,26.0,INTERMEDIATE
2025_R12,HAM,27.0,INTERMEDIATE
2025_R12,HAM,28.0,INTERMEDIATE
2025_R12,HAM,29.0,INTERMEDIATE
2025_R12,HAM,30.0,INTERMEDIATE
2025_R12,HAM,31.0,INTERMEDIATE
2025_R12,HAM,32.0,INTERMEDIATE
2025_R12,HAM,33.0,INTERMEDIATE
2025_R12,HAM,34.0,INTERMEDIATE
2025_R12,HAM,35.0,INTERMEDIATE
2025_R12,HAM,36.0,INTERMEDIATE
2025_R12,HAM,37.0,INTERMEDIATE
2025_R12,HAM,38.0,INTERMEDIATE
2025_R12,HAM,39.0,INTERMEDIATE
2025_R12,HAM,40.0,INTERMEDIATE
2025_R12,HAM,41.0,INTERMEDIATE
2025_R12,HAM,42.0,SOFT
2025_R12,HAM,43.0,SOFT
2025_R12,HAM,44.0,SOFT
2025_R12,HAM,45.0,SOFT
2025_R12,HAM,46.0,SOFT
2025_R12,HAM,47.0,SOFT
2025_R12,HAM,48.0,SOFT
2025_R12,HAM,49.0,SOFT
2025_R12,HAM,50.0,SOFT
2025_R12,HAM,51.0,SOFT
2025_R12,HAM,52.0,SOFT
2025_R12,BOR,1.0,MEDIUM
2025_R12,BOR,2.0,MEDIUM
2025_R12,BOR,3.0,MEDIUM
2025_R12,BOR,4.0,MEDIUM
2025_R12,SAI,1.0,INTERMEDIATE
2025_R12,SAI,2.0,INTERMEDIATE
2025_R12,SAI,3.0,INTERMEDIATE
2025_R12,SAI,4.0,INTERMEDIATE
2025_R12,SAI,5.0,INTERMEDIATE
2025_R12,SAI,6.0,INTERMEDIATE
2025_R12,SAI,7.0,INTERMEDIATE
2025_R12,SAI,8.0,INTERMEDIATE
2025_R12,SAI,9.0,INTERMEDIATE
2025_R12,SAI,10.0,INTERMEDIATE
2025_R12,SAI,11.0,INTERMEDIATE
2025_R12,SAI,12.0,INTERMEDIATE
2025_R12,SAI,13.0,INTERMEDIATE
2025_R12,SAI,14.0,INTERMEDIATE
2025_R12,SAI,15.0,INTERMEDIATE
2025_R12,SAI,16.0,INTERMEDIATE
2025_R12,SAI,17.0,INTERMEDIATE
2025_R12,SAI,18.0,INTERMEDIATE
2025_R12,SAI,19.0,INTERMEDIATE
2025_R12,SAI,20.0,INTERMEDIATE
2025_R12,SAI,21.0,INTERMEDIATE
2025_R12,SAI,22.0,INTERMEDIATE
2025_R12,SAI,23.0,INTERMEDIATE
2025_R12,SAI,24.0,INTERMEDIATE
2025_R12,SAI,25.0,INTERMEDIATE
2025_R12,SAI,26.0,INTERMEDIATE
2025_R12,SAI,27.0,INTERMEDIATE
2025_R12,SAI,28.0,INTERMEDIATE
2025_R12,SAI,29.0,INTERMEDIATE
2025_R12,SAI,30.0,INTERMEDIATE
2025_R12,SAI,31.0,INTERMEDIATE
2025_R12,SAI,32.0,INTERMEDIATE
2025_R12,SAI,33.0,INTERMEDIATE
2025_R12,SAI,34.0,INTERMEDIATE
2025_R12,SAI,35.0,INTERMEDIATE
2025_R12,SAI,36.0,INTERMEDIATE
2025_R12,SAI,37.0,INTERMEDIATE
2025_R12,SAI,38.0,INTERMEDIATE
2025_R12,SAI,39.0,INTERMEDIATE
2025_R12,SAI,40.0,INTERMEDIATE
2025_R12,SAI,41.0,INTERMEDIATE
2025_R12,SAI,42.0,MEDIUM
2025_R12,SAI,43.0,MEDIUM
2025_R12,SAI,44.0,MEDIUM
2025_R12,SAI,45.0,MEDIUM
2025_R12,SAI,46.0,MEDIUM
2025_R12,SAI,47.0,MEDIUM
2025_R12,SAI,48.0,MEDIUM
2025_R12,SAI,49.0,MEDIUM
2025_R12,SAI,50.0,MEDIUM
2025_R12,SAI,51.0,MEDIUM
2025_R12,SAI,52.0,MEDIUM
2025_R12,HAD,1.0,MEDIUM
2025_R12,HAD,2.0,MEDIUM
2025_R12,HAD,3.0,MEDIUM
2025_R12,HAD,4.0,MEDIUM
2025_R12,HAD,5.0,MEDIUM
2025_R12,HAD,6.0,MEDIUM
2025_R12,HAD,7.0,MEDIUM
2025_R12,HAD,8.0,MEDIUM
2025_R12,HAD,9.0,MEDIUM
2025_R12,HAD,10.0,MEDIUM
2025_R12,HAD,11.0,INTERMEDIATE
2025_R12,HAD,12.0,INTERMEDIATE
2025_R12,HAD,13.0,INTERMEDIATE
